u/_key,u/_id,u/_rev,u/basic/Accession #,u/basic/Active yes/no,u/basic/Additional disclaimer,u/basic/Appearance,u/basic/Application  Usage,u/basic/Applications,u/basic/Background,u/basic/Binding Capacity,u/basic/Biological activity,u/basic/Buffer,u/basic/Cas number,u/basic/Clone,u/basic/Concentration,u/basic/Conjugate,u/basic/Cross-reactivity,u/basic/Date last updated,u/basic/Disclaimer,u/basic/EG number,u/basic/Endotoxin Level,u/basic/Extra information,u/basic/Formulation,u/basic/GeneIDURL,u/basic/Handling,u/basic/Hazardous Goods,u/basic/Host,u/basic/Immunogen,u/basic/InChi,u/basic/Isotype,u/basic/Kit components,u/basic/MDL Number,u/basic/MSDS Available?,u/basic/Molecular Form,u/basic/Molecular Weight,u/basic/NCBI GENE ID #,u/basic/NCBI OFFICIAL FULL NAME,u/basic/NCBI OFFICIAL SYMBOL,u/basic/NCBI ORGANISM,u/basic/PDF Datasheet,u/basic/Packaging,u/basic/Peptide sequence,u/basic/Physical State,u/basic/Physical form description,u/basic/Price ITK/ImTec,u/basic/Price LabNed,u/basic/Product Description ITK,u/basic/Product Type,u/basic/Product category ITK,u/basic/Product category LabNed,u/basic/Product category by research field,u/basic/Protein GI #,u/basic/ProteinID,u/basic/ProteinIDURL,u/basic/PubChem CID,u/basic/Purification,u/basic/Purity,u/basic/REACH number,u/basic/Reactivity,u/basic/Recommended Dilution,u/basic/Reconstitution Instructions,u/basic/Regulatory Statement,u/basic/Related Products,u/basic/Release Date,u/basic/Research Area,u/basic/SWISSPROT #,u/basic/Salt Form,u/basic/Sample Type,u/basic/Shelf life,u/basic/Shipping Conditions,u/basic/Shipping costs,u/basic/Size,u/basic/Solubility/Reconstitution Instructions,u/basic/Source,u/basic/Stamnummer,u/basic/Storage Conditions,u/basic/Structure Available,u/basic/Supplier,u/basic/Supplier artikel nummer,u/basic/Tags,u/basic/Target,u/basic/UNSPSC number,u/basic/URL Datasheet,u/basic/USDA Disclaimer,u/basic/Unit Definition,u/basic/User note,u/basic/Web Category,u/basic/code,u/basic/description,u/basic/image1_text,u/basic/image2_text,u/basic/name,u/basic/not supplied reagents  equipment,u/basic/picture,u/basic/price,u/basic/productid,u/basic/references,u/basic/review,u/basic/vat,u/code,u/checkbox,u/seo/meta_author,u/seo/meta_description,u/seo/meta_keywords,u/seo/product_tags,u/seo/url_slug,u/searchNames/0,u/searchNames/1,u/searchNames/2,u/searchNames/3
349446521,k2p_product/349446521,_ibCpVwC--R,,Y,,,,FC,,,,,,J110,,AF647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human AF647 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279218 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792180,,CD279 ,12352203,,,,,,9212792180,,,,CD279 Human AF647 Antibody,,,,9212792180,,,LN9216910,9212792180,false,LabNed,,,,cd279-human-af647-antibody-ln9216910,,cd279humanaf647antibody,ln9216910,j110
349446523,k2p_product/349446523,_ibCpVwC--c,,Y,,,,FC,,,,,,J110,,AF647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human AF647 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279218 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792181,,CD279 ,12352203,,,,,,9212792181,,,,CD279 Human AF647 Antibody,,,,9212792181,,,LN9216911,9212792181,false,LabNed,,,,cd279-human-af647-antibody-ln9216911,,cd279humanaf647antibody,ln9216911,j110
349446525,k2p_product/349446525,_ibCpVwC--l,,Y,,,,FC,,,,,,J116,,AF647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human AF647 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279318 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793180,,CD279 ,12352203,,,,,,9212793180,,,,CD279 Human AF647 Antibody,,,,9212793180,,,LN9217056,9212793180,false,LabNed,,,,cd279-human-af647-antibody-ln9217056,,cd279humanaf647antibody,ln9217056,j116
349446527,k2p_product/349446527,_ibCpVwC--v,,Y,,,,FC,,,,,,J116,,AF647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human AF647 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279318 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793181,,CD279 ,12352203,,,,,,9212793181,,,,CD279 Human AF647 Antibody,,,,9212793181,,,LN9217057,9212793181,false,LabNed,,,,cd279-human-af647-antibody-ln9217057,,cd279humanaf647antibody,ln9217057,j116
349446529,k2p_product/349446529,_ibCpVwC--5,,Y,,,,FC,,,,,,J110,,AF680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human AF680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279219 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792190,,CD279 ,12352203,,,,,,9212792190,,,,CD279 Human AF680 Antibody,,,,9212792190,,,LN9216912,9212792190,false,LabNed,,,,cd279-human-af680-antibody-ln9216912,,cd279humanaf680antibody,ln9216912,j110
349446531,k2p_product/349446531,_ibCpVwC-_F,,Y,,,,FC,,,,,,J110,,AF680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human AF680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279219 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792191,,CD279 ,12352203,,,,,,9212792191,,,,CD279 Human AF680 Antibody,,,,9212792191,,,LN9216913,9212792191,false,LabNed,,,,cd279-human-af680-antibody-ln9216913,,cd279humanaf680antibody,ln9216913,j110
349446533,k2p_product/349446533,_ibCpVwC-_Q,,Y,,,,FC,,,,,,J116,,AF680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human AF680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279319 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793190,,CD279 ,12352203,,,,,,9212793190,,,,CD279 Human AF680 Antibody,,,,9212793190,,,LN9217058,9212793190,false,LabNed,,,,cd279-human-af680-antibody-ln9217058,,cd279humanaf680antibody,ln9217058,j116
349446535,k2p_product/349446535,_ibCpVwC-_a,,Y,,,,FC,,,,,,J116,,AF680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human AF680 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279319 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793191,,CD279 ,12352203,,,,,,9212793191,,,,CD279 Human AF680 Antibody,,,,9212793191,,,LN9217059,9212793191,false,LabNed,,,,cd279-human-af680-antibody-ln9217059,,cd279humanaf680antibody,ln9217059,j116
349446537,k2p_product/349446537,_ibCpVwC-_k,,Y,,,,FC,,,,,,J110,,APC/AF750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,CD279 Human APC/AF750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,25 tests,,,92127921E ,2-8°C with minimized light exposure.,,AAT Bioquest,127921,,CD279 ,12352203,https://www.aatbio.com/products/apc-af750-anti-human-cd279-antibody-j110,,,,,92127921,,,,CD279 Human APC/AF750 Antibody,,,,92127921,,,LN9216921,92127921,false,LabNed,,,,cd279-human-apcaf750-antibody-ln9216921,,cd279humanapcaf750antibody,ln9216921,j110
349446539,k2p_product/349446539,_ibCpVwC-_x,,Y,,,,FC,,,,,,J116,,APC/AF750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,83,CD279 Human APC/AF750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,25 tests,,,92127931E ,2-8°C with minimized light exposure.,,AAT Bioquest,127931,,CD279 ,12352203,https://www.aatbio.com/products/apc-af750-anti-human-cd279-antibody-j116,,,,,92127931,,,,CD279 Human APC/AF750 Antibody,,,,92127931,,,LN9217067,92127931,false,LabNed,,,,cd279-human-apcaf750-antibody-ln9217067,,cd279humanapcaf750antibody,ln9217067,j116
349446541,k2p_product/349446541,_ibCpVwC-_3,,Y,,,,FC,,,,,,J110,,APC/AF750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,195,CD279 Human APC/AF750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92127921E ,2-8°C with minimized light exposure.,,AAT Bioquest,1279210,,CD279 ,12352203,https://www.aatbio.com/products/apc-af750-anti-human-cd279-antibody-j110,,,,,921279210,,,,CD279 Human APC/AF750 Antibody,,,,921279210,,,LN9216922,921279210,false,LabNed,,,,cd279-human-apcaf750-antibody-ln9216922,,cd279humanapcaf750antibody,ln9216922,j110
349446543,k2p_product/349446543,_ibCpVwC-AC,,Y,,,,FC,,,,,,J116,,APC/AF750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,195,CD279 Human APC/AF750 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,92127931E ,2-8°C with minimized light exposure.,,AAT Bioquest,1279310,,CD279 ,12352203,https://www.aatbio.com/products/apc-af750-anti-human-cd279-antibody-j116,,,,,921279310,,,,CD279 Human APC/AF750 Antibody,,,,921279310,,,LN9217068,921279310,false,LabNed,,,,cd279-human-apcaf750-antibody-ln9217068,,cd279humanapcaf750antibody,ln9217068,j116
349446545,k2p_product/349446545,_ibCpVwG--A,,Y,,,,FC,,,,,,J110,,mFluor Violet 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,310,CD279 Human mFluor Violet 500 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279210 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792100,,CD279 ,12352203,,,,,,9212792100,,,,CD279 Human mFluor Violet 500 Antibody,,,,9212792100,,,LN9217005,9212792100,false,LabNed,,,,cd279-human-mfluor-violet-500-antibody-ln9217005,,cd279humanmfluorviolet500antibody,ln9217005,j110
349446547,k2p_product/349446547,_ibCpVwG--Y,,Y,,,,FC,,,,,,J116,,mFluor Violet 500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human mFluor Violet 500 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279310 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793100,,CD279 ,12352203,,,,,,9212793100,,,,CD279 Human mFluor Violet 500 Antibody,,,,9212793100,,,LN9217151,9212793100,false,LabNed,,,,cd279-human-mfluor-violet-500-antibody-ln9217151,,cd279humanapcaf750antibody,ln9217069,j116
349446549,k2p_product/349446549,_ibCpVwG--x,,Y,,,,FC,,,,,,J110,,iFluor 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 350 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279201 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792010,,CD279 ,12352203,,,,,,9212792010,,,,CD279 Human iFluor 350 Antibody,,,,9212792010,,,LN9216935,9212792010,false,LabNed,,,,cd279-human-ifluor-350-antibody-ln9216935,,cd279humanifluor350antibody,ln9216935,j110
349446551,k2p_product/349446551,_ibCpVwG-_K,,Y,,,,FC,,,,,,J110,,iFluor 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 350 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279201 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792011,,CD279 ,12352203,,,,,,9212792011,,,,CD279 Human iFluor 350 Antibody,,,,9212792011,,,LN9216936,9212792011,false,LabNed,,,,cd279-human-ifluor-350-antibody-ln9216936,,cd279humanifluor350antibody,ln9216936,j110
349446553,k2p_product/349446553,_ibCpVwG-_c,,Y,,,,FC,,,,,,J116,,iFluor 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 350 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279301 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793010,,CD279 ,12352203,,,,,,9212793010,,,,CD279 Human iFluor 350 Antibody,,,,9212793010,,,LN9217081,9212793010,false,LabNed,,,,cd279-human-ifluor-350-antibody-ln9217081,,cd279humanifluor350antibody,ln9217081,j116
349446555,k2p_product/349446555,_ibCpVwG-_t,,Y,,,,FC,,,,,,J116,,iFluor 350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 350 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279301 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793011,,CD279 ,12352203,,,,,,9212793011,,,,CD279 Human iFluor 350 Antibody,,,,9212793011,,,LN9217082,9212793011,false,LabNed,,,,cd279-human-ifluor-350-antibody-ln9217082,,cd279humanifluor350antibody,ln9217082,j116
349446557,k2p_product/349446557,_ibCpVwG-AB,,Y,,,,FC,,,,,,J110,,iFluor 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 405 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279202 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792020,,CD279 ,12352203,,,,,,9212792020,,,,CD279 Human iFluor 405 Antibody,,,,9212792020,,,LN9216937,9212792020,false,LabNed,,,,cd279-human-ifluor-405-antibody-ln9216937,,cd279humanifluor405antibody,ln9216937,j110
349446559,k2p_product/349446559,_ibCpVwK--L,,Y,,,,FC,,,,,,J110,,iFluor 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 405 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279202 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792021,,CD279 ,12352203,,,,,,9212792021,,,,CD279 Human iFluor 405 Antibody,,,,9212792021,,,LN9216938,9212792021,false,LabNed,,,,cd279-human-ifluor-405-antibody-ln9216938,,cd279humanifluor405antibody,ln9216938,j110
349446561,k2p_product/349446561,_ibCpVwK--i,,Y,,,,FC,,,,,,J116,,iFluor 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 405 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279302 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793020,,CD279 ,12352203,,,,,,9212793020,,,,CD279 Human iFluor 405 Antibody,,,,9212793020,,,LN9217083,9212793020,false,LabNed,,,,cd279-human-ifluor-405-antibody-ln9217083,,cd279humanifluor405antibody,ln9217083,j116
349446563,k2p_product/349446563,_ibCpVwK-_L,,Y,,,,FC,,,,,,J116,,iFluor 405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 405 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279302 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793021,,CD279 ,12352203,,,,,,9212793021,,,,CD279 Human iFluor 405 Antibody,,,,9212793021,,,LN9217084,9212793021,false,LabNed,,,,cd279-human-ifluor-405-antibody-ln9217084,,cd279humanifluor405antibody,ln9217084,j116
349446565,k2p_product/349446565,_ibCpVwK-_z,,Y,,,,FC,,,,,,J110,,iFluor 430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 430 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279203 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792030,,CD279 ,12352203,,,,,,9212792030,,,,CD279 Human iFluor 430 Antibody,,,,9212792030,,,LN9216939,9212792030,false,LabNed,,,,cd279-human-ifluor-430-antibody-ln9216939,,cd279humanifluor430antibody,ln9216939,j110
349446567,k2p_product/349446567,_ibCpVwK-A_,,Y,,,,FC,,,,,,J110,,iFluor 430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 430 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279203 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792031,,CD279 ,12352203,,,,,,9212792031,,,,CD279 Human iFluor 430 Antibody,,,,9212792031,,,LN9216940,9212792031,false,LabNed,,,,cd279-human-ifluor-430-antibody-ln9216940,,cd279humanifluor430antibody,ln9216940,j110
349446569,k2p_product/349446569,_ibCpVwO--I,,Y,,,,FC,,,,,,J116,,iFluor 430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 430 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279303 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793030,,CD279 ,12352203,,,,,,9212793030,,,,CD279 Human iFluor 430 Antibody,,,,9212793030,,,LN9217085,9212793030,false,LabNed,,,,cd279-human-ifluor-430-antibody-ln9217085,,cd279humanifluor430antibody,ln9217085,j116
349446571,k2p_product/349446571,_ibCpVwO--e,,Y,,,,FC,,,,,,J116,,iFluor 430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 430 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279303 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793031,,CD279 ,12352203,,,,,,9212793031,,,,CD279 Human iFluor 430 Antibody,,,,9212793031,,,LN9217086,9212793031,false,LabNed,,,,cd279-human-ifluor-430-antibody-ln9217086,,cd279humanifluor430antibody,ln9217086,j116
349446573,k2p_product/349446573,_ibCpVwO-_r,,Y,,,,FC,,,,,,J110,,iFluor 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 450 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279204 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792040,,CD279 ,12352203,,,,,,9212792040,,,,CD279 Human iFluor 450 Antibody,,,,9212792040,,,LN9216941,9212792040,false,LabNed,,,,cd279-human-ifluor-450-antibody-ln9216941,,cd279humanifluor450antibody,ln9216941,j110
349446575,k2p_product/349446575,_ibCpVwO-AE,,Y,,,,FC,,,,,,J110,,iFluor 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 450 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279204 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792041,,CD279 ,12352203,,,,,,9212792041,,,,CD279 Human iFluor 450 Antibody,,,,9212792041,,,LN9216942,9212792041,false,LabNed,,,,cd279-human-ifluor-450-antibody-ln9216942,,cd279humanifluor450antibody,ln9216942,j110
349446577,k2p_product/349446577,_ibCpVwO-Ac,,Y,,,,FC,,,,,,J116,,iFluor 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 450 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279304 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793040,,CD279 ,12352203,,,,,,9212793040,,,,CD279 Human iFluor 450 Antibody,,,,9212793040,,,LN9217087,9212793040,false,LabNed,,,,cd279-human-ifluor-450-antibody-ln9217087,,cd279humanifluor450antibody,ln9217087,j116
349446579,k2p_product/349446579,_ibCpVwS--L,,Y,,,,FC,,,,,,J116,,iFluor 450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 450 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279304 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793041,,CD279 ,12352203,,,,,,9212793041,,,,CD279 Human iFluor 450 Antibody,,,,9212793041,,,LN9217088,9212793041,false,LabNed,,,,cd279-human-ifluor-450-antibody-ln9217088,,cd279humanifluor450antibody,ln9217088,j116
349446581,k2p_product/349446581,_ibCpVwS-_N,,Y,,,,FC,,,,,,J110,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279205 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792050,,CD279 ,12352203,,,,,,9212792050,,,,CD279 Human iFluor 488 Antibody,,,,9212792050,,,LN9216943,9212792050,false,LabNed,,,,cd279-human-ifluor-488-antibody-ln9216943,,cd279humanifluor488antibody,ln9216943,j110
349446583,k2p_product/349446583,_ibCpVwS-_d,,Y,,,,FC,,,,,,J110,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279205 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792051,,CD279 ,12352203,,,,,,9212792051,,,,CD279 Human iFluor 488 Antibody,,,,9212792051,,,LN9216944,9212792051,false,LabNed,,,,cd279-human-ifluor-488-antibody-ln9216944,,cd279humanifluor488antibody,ln9216944,j110
349446585,k2p_product/349446585,_ibCpVwS-_t,,Y,,,,FC,,,,,,J116,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279305 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793050,,CD279 ,12352203,,,,,,9212793050,,,,CD279 Human iFluor 488 Antibody,,,,9212793050,,,LN9217089,9212793050,false,LabNed,,,,cd279-human-ifluor-488-antibody-ln9217089,,cd279humanifluor488antibody,ln9217089,j116
349446587,k2p_product/349446587,_ibCpVwS-AY,,Y,,,,FC,,,,,,J116,,iFluor 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 488 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279305 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793051,,CD279 ,12352203,,,,,,9212793051,,,,CD279 Human iFluor 488 Antibody,,,,9212793051,,,LN9217090,9212793051,false,LabNed,,,,cd279-human-ifluor-488-antibody-ln9217090,,cd279humanifluor488antibody,ln9217090,j116
349446589,k2p_product/349446589,_ibCpVwW--_,,Y,,,,FC,,,,,,J110,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279206 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792060,,CD279 ,12352203,,,,,,9212792060,,,,CD279 Human iFluor 514 Antibody,,,,9212792060,,,LN9216945,9212792060,false,LabNed,,,,cd279-human-ifluor-514-antibody-ln9216945,,cd279humanifluor514antibody,ln9216945,j110
349446591,k2p_product/349446591,_ibCpVwW--s,,Y,,,,FC,,,,,,J110,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279206 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792061,,CD279 ,12352203,,,,,,9212792061,,,,CD279 Human iFluor 514 Antibody,,,,9212792061,,,LN9216946,9212792061,false,LabNed,,,,cd279-human-ifluor-514-antibody-ln9216946,,cd279humanifluor514antibody,ln9216946,j110
349446593,k2p_product/349446593,_ibCpVwW--9,,Y,,,,FC,,,,,,J116,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279306 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793060,,CD279 ,12352203,,,,,,9212793060,,,,CD279 Human iFluor 514 Antibody,,,,9212793060,,,LN9217091,9212793060,false,LabNed,,,,cd279-human-ifluor-514-antibody-ln9217091,,cd279humanifluor514antibody,ln9217091,j116
349446595,k2p_product/349446595,_ibCpVwW-_q,,Y,,,,FC,,,,,,J116,,iFluor 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 514 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279306 ,2-8°C with minimized light exposure.,,AAT Bioquest,12793061,,CD279 ,12352203,,,,,,9212793061,,,,CD279 Human iFluor 514 Antibody,,,,9212793061,,,LN9217092,9212793061,false,LabNed,,,,cd279-human-ifluor-514-antibody-ln9217092,,cd279humanifluor514antibody,ln9217092,j116
349446597,k2p_product/349446597,_ibCpVwW-_7,,Y,,,,FC,,,,,,J110,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,CD279 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,100 tests,,,921279207 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792070,,CD279 ,12352203,,,,,,9212792070,,,,CD279 Human iFluor 532 Antibody,,,,9212792070,,,LN9216947,9212792070,false,LabNed,,,,cd279-human-ifluor-532-antibody-ln9216947,,cd279humanifluor532antibody,ln9216947,j110
349446599,k2p_product/349446599,_ibCpVwW-Am,,Y,,,,FC,,,,,,J110,,iFluor 532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191,CD279 Human iFluor 532 Antibody,,Flow Cytometry,Primary Antibodies,,,,,,,,,Human,,,,,11-2020,,,,,,ICE,,500 tests,,,921279207 ,2-8°C with minimized light exposure.,,AAT Bioquest,12792071,,CD279 ,12352203,,,,,,9212792071,,,,CD279 Human iFluor 532 Antibody,,,,9212792071,,,LN9216948,9212792071,false,LabNed,,,,cd279-human-ifluor-532-antibody-ln9216948,,cd279humanifluor532antibody,ln9216948,j110
